,bhk,type,area,region,Price_in_Lakhs
5646,1,Apartment,463.0,Mira Road East,67.28
5647,1,Apartment,384.0,Mira Road East,63.2
5648,2,Apartment,614.0,Mira Road East,98.5
5649,2,Apartment,612.0,Mira Road East,98.0
5650,2,Apartment,616.0,Mira Road East,99.0
5651,2,Apartment,669.0,Mira Road East,104.0
5652,1,Apartment,442.0,Mira Road East,69.75
5653,2,Apartment,658.0,Mira Road East,102.0
5654,1,Apartment,441.0,Mira Road East,69.59
5655,1,Apartment,349.0,Mira Road East,60.0
5656,1,Apartment,426.0,Mira Road East,64.5
5657,1,Apartment,365.0,Mira Road East,61.0
5658,1,Apartment,378.0,Mira Road East,61.01
5659,1,Apartment,363.0,Mira Road East,57.99
5660,1,Apartment,364.0,Mira Road East,58.04
5661,2,Apartment,690.0,Mira Road East,122.0
5662,2,Apartment,650.0,Mira Road East,114.0
5663,1,Apartment,369.0,Mira Road East,66.52
5664,1,Apartment,369.0,Mira Road East,66.52
5665,1,Apartment,393.0,Mira Road East,55.26
5666,1,Apartment,458.0,Mira Road East,60.0
5667,1,Apartment,405.0,Mira Road East,56.0
5668,1,Apartment,393.0,Mira Road East,55.27
5669,1,Apartment,458.0,Mira Road East,58.78
5670,1,Apartment,405.0,Mira Road East,57.12
5671,1,Apartment,365.0,Mira Road East,59.0
5672,1,Apartment,426.0,Mira Road East,70.2
5673,1,Apartment,393.0,Mira Road East,50.43
5674,1,Apartment,458.0,Mira Road East,58.77
5675,1,Apartment,405.0,Mira Road East,51.97
5676,1,Apartment,394.0,Mira Road East,55.0
5678,1,Apartment,408.0,Mira Road East,61.0
5679,1,Apartment,397.0,Mira Road East,57.0
5680,1,Apartment,346.0,Mira Road East,58.17
5681,1,Apartment,393.0,Mira Road East,59.77
5682,1,Apartment,342.0,Mira Road East,56.7
5683,1,Apartment,545.0,Mira Road East,70.0
5684,1,Apartment,545.0,Mira Road East,70.0
5685,1,Apartment,463.0,Mira Road East,63.0
5686,1,Apartment,463.0,Mira Road East,63.0
5687,1,Apartment,397.0,Mira Road East,61.16
5688,1,Apartment,395.0,Mira Road East,57.93
5689,1,Apartment,377.0,Mira Road East,55.29
5690,1,Apartment,384.0,Mira Road East,50.99
5691,1,Apartment,426.0,Mira Road East,70.2
5692,2,Apartment,1098.0,Mira Road East,170.0
5693,1,Apartment,693.0,Mira Road East,95.5
5694,1,Apartment,384.0,Mira Road East,63.2
5695,1,Apartment,349.0,Mira Road East,62.2
5696,1,Apartment,365.0,Mira Road East,63.2
5697,1,Apartment,323.0,Mira Road East,43.0
5698,2,Apartment,628.0,Mira Road East,109.0
5699,1,Apartment,362.0,Mira Road East,56.0
5700,1,Apartment,363.0,Mira Road East,56.5
5701,1,Apartment,381.0,Mira Road East,57.82
5702,1,Apartment,420.0,Mira Road East,55.0
5704,1,Apartment,625.0,Mira Road East,87.0
5705,3,Apartment,1146.0,Mulund East,339.0
5706,3,Apartment,1146.0,Mulund East,339.0
5707,3,Apartment,977.0,Mulund East,289.0
5708,3,Apartment,977.0,Mulund East,289.0
5709,2,Apartment,710.0,Mulund East,190.0
5710,2,Apartment,750.0,Mulund East,199.0
5712,3,Apartment,1146.0,Mulund East,310.0
5713,1,Apartment,450.0,Mulund East,110.0
5714,2,Apartment,650.0,Mulund East,171.0
5715,1,Apartment,500.0,Mulund East,128.0
5716,2,Apartment,650.0,Mulund East,176.0
5717,3,Apartment,1005.0,Mulund East,285.0
5719,2,Apartment,750.0,Mulund East,199.0
5720,3,Apartment,1146.0,Mulund East,339.0
5721,3,Apartment,1146.0,Mulund East,339.0
5722,3,Apartment,977.0,Mulund East,289.0
5723,3,Apartment,977.0,Mulund East,289.0
5724,3,Apartment,1146.0,Mulund East,339.0
5725,3,Apartment,977.0,Mulund East,289.0
5726,3,Apartment,950.0,Mulund East,271.0
5727,2,Apartment,700.0,Mulund East,200.0
5728,2,Apartment,626.0,Mulund East,169.0
5729,2,Apartment,642.0,Mulund East,169.0
5735,3,Apartment,1200.0,Mulund West,350.0
5737,2,Apartment,624.0,Mulund West,167.0
5738,2,Apartment,616.0,Mulund West,165.0
5739,1,Apartment,435.0,Mulund West,113.0
5749,3,Apartment,1017.0,Mulund West,305.0
5750,3,Apartment,1017.0,Mulund West,305.0
5751,2,Apartment,720.0,Mulund West,216.0
5752,2,Apartment,720.0,Mulund West,216.0
5753,2,Apartment,685.0,Mulund West,204.0
5754,2,Apartment,685.0,Mulund West,204.0
5755,2,Apartment,725.0,Mulund West,217.0
5756,2,Apartment,725.0,Mulund West,217.0
5757,2,Apartment,723.0,Mulund West,216.0
5758,2,Apartment,723.0,Mulund West,216.0
5759,2,Apartment,742.0,Mulund West,222.0
5760,2,Apartment,742.0,Mulund West,222.0
5761,2,Apartment,742.0,Mulund West,222.0
5762,2,Apartment,742.0,Mulund West,222.0
5763,2,Apartment,697.0,Mulund West,209.0
5764,2,Apartment,697.0,Mulund West,209.0
5765,2,Apartment,664.0,Mulund West,199.0
5766,2,Apartment,664.0,Mulund West,199.0
5767,2,Apartment,663.0,Mulund West,198.0
5768,2,Apartment,663.0,Mulund West,198.0
5769,2,Apartment,661.0,Mulund West,198.0
5770,2,Apartment,661.0,Mulund West,198.0
5771,3,Apartment,963.0,Mulund West,288.0
5772,3,Apartment,963.0,Mulund West,288.0
5773,3,Apartment,1017.0,Mulund West,305.0
5774,3,Apartment,1017.0,Mulund West,305.0
5775,2,Apartment,720.0,Mulund West,216.0
5776,3,Apartment,1350.0,Mulund West,390.0
5779,3,Apartment,1018.0,Mulund West,312.0
5788,3,Apartment,975.0,Mulund West,269.0
5789,3,Apartment,975.0,Mulund West,269.0
5799,1,Apartment,432.0,Mulund West,117.0
5801,6,Apartment,4050.0,Mulund West,2640.0
5802,1,Apartment,500.0,Mulund West,142.0
5803,2,Apartment,732.0,Mulund West,254.0
5805,2,Apartment,880.0,Mulund West,239.0
5807,3,Apartment,1024.0,Mulund West,300.0
5808,3,Apartment,976.0,Mulund West,279.0
5810,2,Apartment,623.0,Mulund West,173.0
5811,2,Apartment,753.0,Mulund West,209.0
5814,1,Apartment,460.0,Mulund West,117.0
5817,1,Apartment,425.0,Mulund West,108.0
5818,1,Apartment,468.0,Mulund West,119.0
5819,1,Apartment,465.0,Mulund West,118.0
5821,1,Apartment,452.0,Mulund West,125.0
5822,4,Apartment,1496.0,Mulund West,416.0
5823,2,Apartment,861.0,Mulund West,238.0
5824,2,Apartment,969.0,Mulund West,270.0
5825,7,Apartment,2766.0,Mulund West,770.0
5827,4,Apartment,1310.0,Mulund West,360.0
5829,2,Apartment,778.0,Mulund West,220.0
5831,3,Apartment,990.0,Mulund West,300.0
5832,2,Apartment,768.0,Mulund West,210.0
5834,3,Apartment,998.0,Mulund West,300.0
5835,2,Apartment,623.0,Mulund West,173.0
5836,2,Apartment,742.0,Mulund West,222.0
5837,2,Apartment,697.0,Mulund West,209.0
5838,2,Apartment,664.0,Mulund West,199.0
5839,2,Apartment,663.0,Mulund West,198.0
5840,2,Apartment,661.0,Mulund West,198.0
5841,3,Apartment,963.0,Mulund West,288.0
5842,3,Apartment,1017.0,Mulund West,305.0
5843,2,Apartment,720.0,Mulund West,216.0
5844,2,Apartment,685.0,Mulund West,204.0
5845,2,Apartment,725.0,Mulund West,217.0
5846,2,Apartment,723.0,Mulund West,216.0
5848,2,Apartment,624.0,Mulund West,167.0
5849,2,Apartment,616.0,Mulund West,165.0
5850,1,Apartment,461.0,Mulund West,119.0
5851,1,Apartment,452.0,Mulund West,126.0
5852,4,Apartment,1496.0,Mulund West,417.0
5853,2,Apartment,861.0,Mulund West,239.0
5855,3,Apartment,1378.0,Mulund West,385.0
5856,7,Apartment,2766.0,Mulund West,771.0
5857,3,Apartment,1238.0,Mulund West,345.0
5858,2,Apartment,969.0,Mulund West,270.0
5861,2,Apartment,623.0,Mulund West,173.0
5862,2,Apartment,753.0,Mulund West,209.0
5865,1,Apartment,432.0,Mulund West,117.0
5868,1,Apartment,452.0,Mulund West,125.0
5869,4,Apartment,1496.0,Mulund West,416.0
5870,2,Apartment,861.0,Mulund West,238.0
5871,2,Apartment,969.0,Mulund West,270.0
5872,7,Apartment,2766.0,Mulund West,770.0
5873,2,Apartment,623.0,Mulund West,173.0
5874,2,Apartment,753.0,Mulund West,209.0
5880,2,Apartment,969.0,Mulund West,270.0
5881,2,Apartment,861.0,Mulund West,238.0
5882,1,Apartment,460.0,Mulund West,117.0
5883,1,Apartment,452.0,Mulund West,125.0
5884,1,Apartment,452.0,Mulund West,125.0
5888,3,Apartment,1000.0,Mulund West,300.0
5898,2,Apartment,623.0,Mulund West,182.0
5899,2,Apartment,623.0,Mulund West,182.0
5900,2,Apartment,623.0,Mulund West,182.0
5901,2,Apartment,623.0,Mulund West,182.0
5904,2,Apartment,753.0,Mulund West,209.0
5905,2,Apartment,753.0,Mulund West,209.0
5913,3,Apartment,1029.0,Mulund West,286.0
5914,2,Apartment,623.0,Mulund West,182.0
5915,2,Apartment,623.0,Mulund West,182.0
5918,2,Apartment,753.0,Mulund West,209.0
5919,2,Apartment,753.0,Mulund West,209.0
5923,2,Apartment,771.0,Mulund West,221.0
5924,3,Apartment,1292.0,Mulund West,377.0
5925,2,Apartment,758.0,Mulund West,225.0
5926,2,Apartment,880.0,Mulund West,240.0
5928,3,Apartment,1378.0,Mulund West,385.0
5930,7,Apartment,2766.0,Mulund West,771.0
5931,3,Apartment,1024.0,Mulund West,300.0
5932,3,Apartment,1238.0,Mulund West,345.0
5933,3,Apartment,976.0,Mulund West,280.0
5934,2,Apartment,969.0,Mulund West,270.0
5935,1,Apartment,452.0,Mulund West,126.0
5936,4,Apartment,1496.0,Mulund West,417.0
5937,2,Apartment,861.0,Mulund West,239.0
5938,2,Apartment,880.0,Mulund West,240.0
5941,3,Apartment,1024.0,Mulund West,300.0
5942,3,Apartment,976.0,Mulund West,280.0
5943,3,Apartment,1378.0,Mulund West,385.0
5944,7,Apartment,2766.0,Mulund West,771.0
5945,3,Apartment,1238.0,Mulund West,345.0
5946,2,Apartment,969.0,Mulund West,270.0
5947,1,Apartment,452.0,Mulund West,126.0
5948,4,Apartment,1496.0,Mulund West,417.0
5949,2,Apartment,861.0,Mulund West,239.0
5950,3,Apartment,976.0,Mulund West,280.0
5954,2,Apartment,880.0,Mulund West,240.0
5956,3,Apartment,1024.0,Mulund West,300.0
5957,2,Apartment,969.0,Mulund West,270.0
5958,4,Apartment,1496.0,Mulund West,417.0
5961,1,Apartment,519.0,Mulund West,135.0
5962,1,Apartment,386.0,Mulund West,100.0
5964,2,Apartment,880.0,Mulund West,239.0
5966,3,Apartment,1024.0,Mulund West,300.0
5967,3,Apartment,976.0,Mulund West,279.0
5968,1,Apartment,386.0,Mulund West,100.0
5969,3,Apartment,975.0,Mulund West,269.0
5970,3,Apartment,975.0,Mulund West,269.0
5982,1,Apartment,519.0,Mulund West,135.0
5983,3,Apartment,1326.0,Mulund West,400.0
5984,3,Apartment,1244.0,Nahur East,285.0
5985,3,Apartment,1162.0,Nahur East,276.0
5986,3,Apartment,1162.0,Nahur East,276.0
5987,3,Apartment,1162.0,Nahur East,276.0
5988,3,Apartment,1162.0,Nahur East,276.0
5989,2,Apartment,985.0,Nahur East,235.0
5990,2,Apartment,985.0,Nahur East,235.0
5991,3,Apartment,1162.0,Nahur East,276.0
5992,4,Apartment,1900.0,Nahur East,450.0
5995,1,Apartment,425.0,Naigaon East,33.49
5996,1,Apartment,425.0,Naigaon East,33.49
5999,1,Apartment,430.0,Naigaon East,34.91
6000,1,Apartment,430.0,Naigaon East,34.91
6001,1,Apartment,549.0,Naigaon East,44.1
6002,1,Apartment,401.0,Naigaon East,34.99
6003,1,Apartment,549.0,Naigaon East,42.5
6005,3,Apartment,1013.0,Naigaon East,83.0
6006,1,Apartment,900.0,Naigaon East,68.0
6007,1,Apartment,410.0,Naigaon East,31.51
6008,1,Apartment,410.0,Naigaon East,31.51
6010,1,Apartment,450.0,Naigaon East,44.0
6011,2,Apartment,600.0,Naigaon East,67.25
6014,1,Apartment,500.0,Naigaon East,38.0
6015,1,Apartment,450.0,Naigaon East,33.99
6016,1,Apartment,374.0,Naigaon East,37.0
6017,1,Apartment,374.0,Naigaon East,37.0
6018,1,Apartment,374.0,Naigaon East,37.0
6019,1,Apartment,374.0,Naigaon East,37.0
6021,1,Apartment,374.0,Naigaon East,34.0
6022,1,Apartment,407.0,Naigaon East,33.77
6023,1,Apartment,306.0,Naigaon East,33.09
6024,1,Apartment,407.0,Naigaon East,29.75
6025,1,Apartment,407.0,Naigaon East,34.0
6026,1,Apartment,403.0,Naigaon East,32.0
6027,1,Apartment,407.0,Naigaon East,34.0
6028,1,Apartment,301.0,Naigaon East,38.25
6031,1,Apartment,407.0,Naigaon East,32.0
6032,1,Apartment,301.0,Naigaon East,38.25
6033,1,Apartment,374.0,Naigaon East,37.0
6034,1,Apartment,374.0,Naigaon East,37.0
6035,1,Apartment,374.0,Naigaon East,37.0
6036,1,Apartment,374.0,Naigaon East,37.0
6037,1,Apartment,407.0,Naigaon East,41.0
6038,1,Apartment,410.0,Naigaon East,33.24
6039,1,Apartment,301.0,Naigaon East,38.25
6041,1,Apartment,374.0,Naigaon East,37.0
6042,1,Apartment,374.0,Naigaon East,37.0
6043,1,Apartment,374.0,Naigaon East,37.0
6044,1,Apartment,374.0,Naigaon East,37.0
6045,1,Apartment,374.0,Naigaon East,37.0
6046,1,Apartment,374.0,Naigaon East,37.0
6047,1,Apartment,374.0,Naigaon East,37.0
6048,1,Apartment,374.0,Naigaon East,37.0
6049,1,Apartment,374.0,Naigaon East,37.0
6050,1,Apartment,374.0,Naigaon East,37.0
6051,1,Apartment,374.0,Naigaon East,37.0
6052,1,Apartment,374.0,Naigaon East,37.0
6053,1,Apartment,407.0,Naigaon East,41.0
6055,1,Apartment,530.0,Naigaon East,40.0
6056,1,Apartment,510.0,Naigaon East,39.0
6057,1,Apartment,407.0,Naigaon East,32.0
6058,1,Apartment,407.0,Naigaon East,32.0
6059,1,Apartment,403.0,Naigaon East,32.0
6060,1,Apartment,306.0,Naigaon East,29.0
6062,1,Apartment,407.0,Naigaon East,32.0
6065,1,Apartment,407.0,Naigaon East,41.0
6066,1,Apartment,407.0,Naigaon East,44.0
6067,1,Apartment,407.0,Naigaon East,44.0
6068,1,Apartment,407.0,Naigaon East,44.0
6069,1,Apartment,407.0,Naigaon East,44.0
6070,1,Apartment,374.0,Naigaon East,37.0
6071,1,Apartment,374.0,Naigaon East,37.0
6072,1,Apartment,374.0,Naigaon East,37.0
6073,1,Apartment,407.0,Naigaon East,44.0
6074,1,Apartment,407.0,Naigaon East,44.0
6075,1,Apartment,407.0,Naigaon East,44.0
6076,1,Apartment,407.0,Naigaon East,44.0
6077,1,Apartment,407.0,Naigaon East,36.25
6078,1,Apartment,306.0,Naigaon East,29.75
6079,1,Apartment,407.0,Naigaon East,33.25
6080,1,Apartment,407.0,Naigaon East,32.0
6081,1,Apartment,407.0,Naigaon East,32.0
6082,1,Apartment,403.0,Naigaon East,32.0
6083,1,Apartment,407.0,Naigaon East,34.0
6084,1,Apartment,540.0,Naigaon East,40.0
6085,4,Independent House,1490.0,Nala Sopara,180.0
6086,1,Apartment,500.0,Nala Sopara,36.9
6087,1,Apartment,500.0,Nala Sopara,36.9
6089,1,Apartment,348.0,Nala Sopara,29.7
6091,1,Apartment,490.0,Nala Sopara,35.0
6092,2,Apartment,973.0,Nala Sopara,177.0
6093,1,Apartment,354.0,Nala Sopara,40.26
6094,1,Apartment,393.0,Nala Sopara,40.5
6095,1,Apartment,365.0,Nala Sopara,40.4
6096,1,Apartment,301.0,Nala Sopara,21.07
6097,1,Apartment,339.0,Nala Sopara,27.52
6098,1,Apartment,339.0,Nala Sopara,27.52
6099,1,Apartment,353.0,Nala Sopara,34.0
6100,1,Apartment,328.0,Nala Sopara,30.49
6101,1,Apartment,474.0,Nala Sopara,44.49
6102,1,Apartment,367.0,Nala Sopara,33.99
6103,1,Apartment,350.0,Nala Sopara,33.75
6105,1,Apartment,595.0,Nala Sopara,41.0
6106,1,Apartment,371.0,Nala Sopara,25.75
6107,1,Apartment,371.0,Nala Sopara,25.75
6108,1,Apartment,440.0,Nala Sopara,40.0
6109,1,Apartment,460.0,Nala Sopara,34.0
6110,1,Apartment,348.0,Nala Sopara,28.7
6111,1,Apartment,343.0,Nala Sopara,23.0
6112,2,Apartment,900.0,Nalasopara East,50.0
6113,1,Apartment,500.0,Nalasopara East,30.0
6114,5,Apartment,7200.0,Napeansea Road,6000.0
6115,3,Apartment,2300.0,Napeansea Road,1800.0
6116,3,Apartment,2250.0,Napeansea Road,1750.0
6117,3,Apartment,1950.0,Napeansea Road,1600.0
6118,3,Apartment,1926.0,Naupada,350.0
6119,3,Apartment,1740.0,Naupada,315.0
6120,1,Apartment,627.0,Navade,37.0
6121,4,Apartment,1950.0,Neral,227.0
6122,3,Villa,1800.0,Neral,90.0
6123,3,Villa,2060.0,Neral,140.0
6125,2,Villa,2000.0,Neral,135.0
6126,4,Villa,3500.0,Neral,210.0
6127,1,Independent House,650.0,Neral,34.0
6129,2,Villa,1850.0,Neral,110.0
6130,1,Villa,560.0,Neral,30.0
6131,1,Villa,560.0,Neral,30.0
6132,1,Villa,560.0,Neral,30.0
6133,3,Villa,2060.0,Neral,139.0
6134,1,Apartment,490.0,Neral,25.0
6135,3,Villa,2050.0,Neral,150.0
6137,1,Studio Apartment,313.0,Neral,15.5
6138,1,Apartment,374.0,Neral,18.5
6139,1,Apartment,368.0,Neral,23.48
6140,1,Apartment,393.0,Neral,25.0
6141,1,Apartment,356.0,Neral,22.0
6142,1,Apartment,356.0,Neral,22.0
6143,1,Apartment,339.0,Neral,20.0
6144,1,Apartment,356.0,Neral,22.0
6145,1,Apartment,540.0,Neral,43.0
6146,4,Apartment,3150.0,Neral,156.0
6147,1,Apartment,329.0,Neral,21.15
6148,1,Apartment,330.0,Neral,21.19
6149,1,Apartment,368.0,Neral,21.15
6150,1,Apartment,324.0,Neral,18.41
6151,1,Apartment,367.0,Neral,21.15
6152,1,Apartment,323.0,Neral,18.0
6153,1,Apartment,350.0,Neral,24.0
6154,3,Apartment,1770.0,Nerul,749.0
6155,3,Apartment,1770.0,Nerul,749.0
6156,3,Apartment,1040.0,Nerul,359.0
6157,3,Apartment,1040.0,Nerul,359.0
6158,3,Apartment,1080.0,Nerul,378.0
6159,3,Apartment,1080.0,Nerul,378.0
6160,3,Apartment,1430.0,Nerul,512.0
6161,3,Apartment,1430.0,Nerul,512.0
6162,3,Apartment,1560.0,Nerul,659.0
6163,3,Apartment,1560.0,Nerul,659.0
6164,3,Apartment,1400.0,Nerul,499.0
6165,3,Apartment,1400.0,Nerul,499.0
6166,3,Apartment,1300.0,Nerul,449.0
6167,3,Apartment,1300.0,Nerul,449.0
6168,3,Apartment,1770.0,Nerul,749.0
6169,3,Apartment,1560.0,Nerul,659.0
6170,3,Apartment,1400.0,Nerul,499.0
6171,3,Apartment,1400.0,Nerul,499.0
6172,3,Apartment,1300.0,Nerul,449.0
6173,3,Apartment,1300.0,Nerul,449.0
6174,3,Apartment,1770.0,Nerul,749.0
6175,3,Apartment,1770.0,Nerul,749.0
6176,3,Apartment,1040.0,Nerul,359.0
6177,3,Apartment,1040.0,Nerul,359.0
6178,3,Apartment,1080.0,Nerul,378.0
6179,3,Apartment,1080.0,Nerul,378.0
6180,3,Apartment,1430.0,Nerul,512.0
6181,3,Apartment,1430.0,Nerul,512.0
6182,3,Apartment,1560.0,Nerul,659.0
6183,3,Apartment,1560.0,Nerul,659.0
6184,3,Apartment,1400.0,Nerul,499.0
6185,3,Apartment,1400.0,Nerul,499.0
6186,3,Apartment,1300.0,Nerul,449.0
6187,3,Apartment,1300.0,Nerul,449.0
6188,3,Apartment,1400.0,Nerul,499.0
6189,3,Apartment,1300.0,Nerul,449.0
6190,3,Apartment,1300.0,Nerul,449.0
6191,3,Apartment,1070.0,Nerul,368.0
6192,3,Apartment,1070.0,Nerul,368.0
6193,3,Apartment,1770.0,Nerul,749.0
6194,3,Apartment,1040.0,Nerul,359.0
6195,3,Apartment,1080.0,Nerul,378.0
6196,3,Apartment,1770.0,Nerul,749.0
6197,3,Apartment,1770.0,Nerul,749.0
6198,3,Apartment,1040.0,Nerul,359.0
6199,3,Apartment,1040.0,Nerul,359.0
6200,3,Apartment,1080.0,Nerul,378.0
6201,3,Apartment,1080.0,Nerul,378.0
6202,3,Apartment,1430.0,Nerul,512.0
6203,3,Apartment,1430.0,Nerul,512.0
6204,3,Apartment,1560.0,Nerul,659.0
6205,3,Apartment,1560.0,Nerul,659.0
6206,3,Apartment,1400.0,Nerul,499.0
6207,3,Apartment,1400.0,Nerul,499.0
6208,3,Apartment,1300.0,Nerul,449.0
6209,3,Apartment,1300.0,Nerul,449.0
6210,3,Apartment,2301.0,Nerul,750.0
6211,1,Apartment,326.0,Nilje Gaon,47.99
6212,1,Apartment,326.0,Nilje Gaon,47.99
6213,1,Apartment,326.0,Nilje Gaon,47.99
6214,1,Apartment,326.0,Nilje Gaon,47.99
6215,1,Apartment,742.0,Palava,43.99
6216,1,Apartment,318.0,Palghar,21.26
6217,1,Apartment,572.0,Palghar,33.0
6218,1,Apartment,312.0,Palghar,18.69
6219,1,Apartment,317.0,Palghar,18.97
6220,2,Apartment,622.0,Palghar,46.2
6221,1,Apartment,363.0,Palghar,34.41
6222,1,Apartment,345.0,Palghar,28.56
6223,1,Apartment,369.0,Palghar,27.35
6224,1,Apartment,315.0,Palghar,30.67
6226,1,Apartment,424.0,Palghar,26.71
6227,1,Apartment,314.0,Palghar,20.05
6229,1,Apartment,424.0,Palghar,26.71
6232,4,Apartment,1593.0,Panvel,323.0
6234,2,Apartment,643.0,Panvel,120.0
6235,4,Apartment,1593.0,Panvel,323.0
6236,2,Apartment,643.0,Panvel,120.0
6237,3,Apartment,1115.0,Panvel,220.0
6238,3,Apartment,1115.0,Panvel,220.0
6239,3,Apartment,1153.0,Panvel,225.0
6240,3,Apartment,1153.0,Panvel,225.0
6243,3,Apartment,993.0,Panvel,210.0
6244,3,Apartment,993.0,Panvel,210.0
6245,2,Apartment,661.0,Panvel,130.0
6246,2,Apartment,661.0,Panvel,130.0
6247,3,Apartment,1013.0,Panvel,215.0
6248,3,Apartment,1013.0,Panvel,215.0
6249,4,Apartment,1605.0,Panvel,323.0
6250,4,Apartment,1605.0,Panvel,323.0
6251,3,Apartment,1153.0,Panvel,225.0
6252,3,Apartment,1153.0,Panvel,225.0
6255,3,Apartment,993.0,Panvel,210.0
6256,3,Apartment,993.0,Panvel,210.0
6257,2,Apartment,661.0,Panvel,130.0
6258,2,Apartment,661.0,Panvel,130.0
6259,3,Apartment,1013.0,Panvel,215.0
6260,3,Apartment,1013.0,Panvel,215.0
6261,4,Apartment,1605.0,Panvel,323.0
6262,4,Apartment,1605.0,Panvel,323.0
6269,3,Apartment,1900.0,Panvel,300.0
6282,1,Apartment,424.0,Panvel,60.0
6283,1,Apartment,424.0,Panvel,60.0
6284,1,Apartment,424.0,Panvel,60.0
6285,1,Apartment,424.0,Panvel,60.0
6286,1,Apartment,388.0,Panvel,58.0
6287,1,Apartment,388.0,Panvel,58.0
6322,1,Apartment,325.0,Panvel,43.42
6333,1,Apartment,304.0,Panvel,55.0
6334,1,Apartment,304.0,Panvel,55.0
6335,1,Apartment,304.0,Panvel,55.0
6336,1,Apartment,304.0,Panvel,55.0
6345,3,Apartment,932.0,Panvel,166.0
6359,1,Apartment,304.0,Panvel,89.9
6360,1,Apartment,303.0,Panvel,53.95
6361,1,Apartment,392.0,Panvel,73.96
6362,1,Apartment,526.0,Panvel,112.0
6363,2,Apartment,672.0,Panvel,145.0
6365,1,Apartment,458.0,Panvel,108.0
6370,1,Apartment,422.0,Panvel,54.99
6374,1,Apartment,422.0,Panvel,54.99
6380,6,Apartment,2602.0,Panvel,392.0
6381,1,Apartment,475.0,Panvel,59.99
6385,6,Apartment,2602.0,Panvel,392.0
6386,1,Apartment,304.0,Panvel,95.69
6387,1,Apartment,323.0,Panvel,101.0
6388,1,Apartment,311.0,Panvel,97.79
6389,1,Apartment,324.0,Panvel,60.99
6398,1,Apartment,369.0,Panvel,58.3
6408,1,Apartment,325.0,Panvel,43.48
6409,3,Apartment,1100.0,Parel,650.0
6410,2,Apartment,865.0,Parel,409.0
6412,4,Apartment,2400.0,Parel,1250.0
6415,2,Apartment,840.0,Parel,425.0
6417,3,Apartment,1200.0,Parel,600.0
6418,2,Apartment,830.0,Parel,425.0
6420,2,Apartment,834.0,Parel,425.0
6421,2,Apartment,850.0,Parel,425.0
6422,3,Apartment,1842.0,Parel,1000.0
6425,4,Apartment,2700.0,Parel,2050.0
6426,4,Apartment,2100.0,Parel,1550.0
6427,3,Apartment,2013.0,Parel,1090.0
6428,3,Apartment,1100.0,Parel,549.0
6430,4,Apartment,1600.0,Parel,850.0
6433,3,Apartment,1842.0,Parel,1014.0
6434,4,Apartment,2455.0,Parel,1352.0
6435,4,Apartment,2645.0,Parel,1457.0
6436,3,Apartment,1846.0,Parel,1017.0
6437,2,Apartment,1125.0,Parel,550.0
6438,2,Apartment,864.0,Parel,430.0
6439,3,Apartment,1318.0,Parel,659.0
6440,2,Apartment,860.0,Parel,429.0
